deal_unique_id,from_currency_iso_code,to_currency_iso_code,deal_timestamp,deal_amount
37799,JPY,UGX,2016-03-28 17:55:52,52724
37800,UGX,USD,2016-05-18 9:1:40,2797141
37801,EUR,UGX,2016-04-29 17:17:48,100
37802,GBP,JPY,2016-01-07 7:53:15,358
37803,EUR,UGX,2016-04-21 18:40:30,100
37804,JPY,CAD,2016-02-01 10:53:31,56809
37805,JPY,EUR,2016-02-24 3:28:47,95158
37806,GBP,EUR,2016-01-14 3:47:20,887
37807,GBP,UGX,2016-03-09 15:12:16,474
37808,USD,JPY,2016-05-28 5:21:20,992
37809,USD,EUR,2016-03-05 12:9:9,126
37810,EUR,UGX,2016-02-20 7:36:31,100
37811,GBP,EUR,2016-04-26 17:16:32,992
37812,EUR,CAD,2016-02-13 22:55:28,100
37813,UGX,USD,2016-04-18 17:42:58,566037
37814,UGX,USD,2016-03-11 17:54:21,3073618
37815,UGX,USD,2016-03-23 1:4:54,2509086
37816,USD,GBP,2016-01-05 5:53:32,184
37817,GBP,USD,2016-04-25 7:8:47,764
37818,GBP,USD,2016-01-18 18:25:44,852
37819,JPY,CAD,2016-02-26 1:49:22,98990
37820,UGX,USD,2016-03-17 4:2:39,1488990
37821,EUR,CAD,2016-01-30 9:7:35,100
37822,USD,UGX,2016-04-09 23:56:11,658
37823,JPY,EUR,2016-03-13 12:35:0,27534
37824,EUR,USD,2016-02-05 15:31:52,100
37825,JPY,CAD,2016-04-12 10:20:6,103602
37826,UGX,USD,2016-02-05 22:14:47,1478164
37827,JPY,EUR,2016-01-14 19:45:16,59980
37828,UGX,USD,2016-01-10 18:5:15,1397822
37829,UGX,USD,2016-02-07 23:53:5,2729943
37830,JPY,UGX,2016-01-11 19:28:51,69639
37831,JPY,EUR,2016-01-02 8:27:5,45148
37832,USD,GBP,2016-01-12 9:23:2,486
37833,GBP,JPY,2016-05-02 20:34:28,355
37834,GBP,EUR,2016-04-11 13:54:59,829
37835,USD,GBP,2016-05-13 18:49:55,133
37836,UGX,USD,2016-01-21 23:53:47,2210370
37837,GBP,JPY,2016-01-23 12:30:28,650
37838,UGX,USD,2016-02-04 6:20:22,3067722
37839,USD,JPY,2016-02-20 1:58:52,492
37840,GBP,JPY,2016-05-07 18:57:15,457
37841,GBP,EUR,2016-01-21 12:54:35,99
37842,GBP,JPY,2016-05-05 22:51:46,427
37843,EUR,USD,2016-03-18 0:7:15,100
37844,EUR,CAD,2016-04-09 18:3:7,100
37845,UGX,USD,2016-05-03 2:41:54,455943
37846,EUR,USD,2016-03-28 9:30:31,100
37847,UGX,USD,2016-04-12 5:2:38,1355258
37848,GBP,EUR,2016-05-03 21:27:22,440
37849,JPY,USD,2016-01-04 13:0:10,94374
37850,EUR,USD,2016-05-29 9:11:2,100
37851,USD,EUR,2016-04-30 5:11:0,362
37852,GBP,USD,2016-04-02 1:8:40,592
37853,USD,EUR,2016-05-07 2:16:40,131
37854,EUR,UGX,2016-02-23 5:2:49,100
37855,USD,GBP,2016-02-28 9:53:34,489
37856,GBP,EUR,2016-01-21 23:56:47,387
37857,JPY,CAD,2016-05-09 2:38:32,44407
37858,GBP,EUR,2016-02-10 10:42:16,314
37859,EUR,CAD,2016-01-25 11:46:16,100
37860,USD,UGX,2016-05-11 23:8:18,246
37861,USD,JPY,2016-02-10 3:27:36,336
37862,USD,EUR,2016-04-20 14:14:56,336
37863,UGX,USD,2016-02-16 3:54:52,3325082
37864,EUR,UGX,2016-01-25 2:20:52,100
37865,EUR,CAD,2016-02-01 11:8:16,100
37866,UGX,USD,2016-05-07 7:45:32,1530119
37867,UGX,USD,2016-03-12 0:29:26,1225116
37868,EUR,USD,2016-04-19 2:7:42,100
37869,UGX,USD,2016-04-01 8:28:18,1342436
37870,USD,GBP,2016-02-22 2:51:3,572
37871,USD,EUR,2016-05-08 22:46:27,464
37872,GBP,UGX,2016-03-14 2:13:32,598
37873,GBP,EUR,2016-01-19 6:14:37,484
37874,USD,UGX,2016-05-19 9:7:16,182
37875,GBP,USD,2016-03-24 16:20:15,947
37876,GBP,USD,2016-03-30 15:44:2,866
37877,JPY,UGX,2016-05-24 18:36:5,42775
37878,JPY,EUR,2016-03-12 16:59:58,89403
37879,EUR,USD,2016-05-02 11:33:37,100
37880,UGX,USD,2016-02-10 15:9:32,1054392
37881,EUR,USD,2016-04-20 15:44:38,100
37882,GBP,UGX,2016-03-02 17:25:4,443
37883,JPY,UGX,2016-05-11 9:33:46,20262
37884,USD,GBP,2016-05-28 1:14:49,481
37885,EUR,CAD,2016-03-18 10:26:15,100
37886,UGX,USD,2016-01-25 5:3:24,1777673
37887,UGX,USD,2016-02-08 10:4:11,574159
37888,JPY,EUR,2016-02-14 14:0:45,24371
37889,JPY,USD,2016-02-23 5:13:52,71204
37890,JPY,CAD,2016-01-30 14:52:41,62160
37891,JPY,USD,2016-05-15 1:24:4,97274
37892,USD,GBP,2016-01-15 2:50:55,511
37893,JPY,USD,2016-02-08 4:59:51,46140
37894,EUR,JPY,2016-02-02 4:8:38,100
37895,UGX,USD,2016-05-06 4:57:9,3416977
37896,USD,JPY,2016-04-06 14:20:33,901
37897,GBP,USD,2016-02-20 19:54:19,562
37898,USD,UGX,2016-02-23 13:59:4,724
37899,UGX,USD,2016-05-27 4:36:28,1129755
37900,JPY,UGX,2016-03-02 20:23:41,52994
37901,EUR,UGX,2016-01-16 15:29:34,100
37902,GBP,UGX,2016-05-09 1:25:31,296
37903,GBP,UGX,2016-05-01 22:54:34,355
37904,UGX,USD,2016-02-15 20:41:20,1865421
37905,JPY,USD,2016-04-25 9:23:21,19237
37906,EUR,USD,2016-04-21 4:58:18,100
37907,JPY,USD,2016-03-16 11:33:29,103212
37908,JPY,EUR,2016-03-29 10:40:13,38187
37909,GBP,USD,2016-03-04 16:15:7,884
37910,JPY,CAD,2016-04-10 9:46:15,75277
37911,GBP,EUR,2016-04-08 19:19:44,629
37912,EUR,USD,2016-03-27 12:15:24,100
37913,JPY,EUR,2016-03-24 13:30:2,50576
37914,USD,JPY,2016-02-05 20:14:37,263
37915,UGX,USD,2016-05-01 16:11:13,479421
37916,JPY,EUR,2016-01-21 21:29:24,88457
37917,UGX,USD,2016-04-26 11:26:36,831433
37918,USD,GBP,2016-03-12 11:32:15,250
37919,GBP,EUR,2016-01-03 2:25:28,532
37920,USD,UGX,2016-04-01 1:6:20,891
37921,UGX,USD,2016-03-20 18:14:49,1132779
37922,USD,UGX,2016-03-09 22:46:29,116
37923,GBP,UGX,2016-01-16 22:19:45,409
37924,UGX,USD,2016-03-26 11:1:41,2551692
37925,GBP,USD,2016-05-05 5:58:27,618
37926,EUR,USD,2016-01-16 19:34:11,100
37927,JPY,UGX,2016-05-13 8:22:51,21457
37928,EUR,JPY,2016-05-05 15:32:47,100
37929,GBP,EUR,2016-02-05 16:53:59,121
37930,EUR,USD,2016-01-27 20:6:6,100
37931,USD,JPY,2016-04-15 1:46:55,457
37932,UGX,USD,2016-01-17 5:4:43,1554644
37933,JPY,CAD,2016-04-06 1:25:9,93427
37934,EUR,UGX,2016-03-19 23:17:29,100
37935,UGX,USD,2016-03-02 11:39:59,800617
37936,UGX,USD,2016-02-11 6:5:2,2276224
37937,UGX,USD,2016-02-04 14:23:12,2399636
37938,GBP,JPY,2016-03-31 20:9:59,609
37939,GBP,UGX,2016-05-02 19:53:19,786
37940,GBP,UGX,2016-03-23 12:44:46,374
37941,GBP,USD,2016-04-12 12:47:44,215
37942,GBP,USD,2016-04-09 4:25:27,860
37943,USD,UGX,2016-01-05 15:48:26,947
37944,EUR,USD,2016-03-30 4:9:27,100
37945,GBP,JPY,2016-03-23 12:12:27,499
37946,JPY,EUR,2016-04-20 3:0:0,70217
37947,JPY,USD,2016-02-01 9:43:1,87731
37948,JPY,EUR,2016-02-22 20:21:51,75023
37949,JPY,CAD,2016-05-08 3:2:27,37665
37950,GBP,UGX,2016-01-23 23:18:23,491
37951,JPY,EUR,2016-02-02 13:13:53,78062
37952,USD,UGX,2016-04-24 4:49:17,538
37953,USD,JPY,2016-05-13 12:3:21,552
37954,UGX,USD,2016-05-01 5:25:18,3219392
37955,JPY,UGX,2016-05-21 10:1:29,91494
37956,EUR,CAD,2016-03-11 2:32:7,100
37957,GBP,JPY,2016-02-15 9:14:29,415
37958,GBP,USD,2016-02-27 4:29:19,606
37959,GBP,UGX,2016-04-03 13:27:0,734
37960,UGX,USD,2016-01-22 1:39:1,1837975
37961,USD,GBP,2016-02-08 21:15:8,367
37962,GBP,UGX,2016-02-19 8:20:17,855
37963,EUR,UGX,2016-01-11 3:21:3,100
37964,EUR,UGX,2016-05-29 20:35:43,100
37965,JPY,CAD,2016-03-01 4:35:27,81491
37966,EUR,JPY,2016-03-24 14:49:49,100
37967,UGX,USD,2016-05-09 0:27:26,1500423
37968,EUR,USD,2016-01-06 18:42:40,100
37969,USD,JPY,2016-04-27 9:59:54,726
37970,GBP,USD,2016-03-24 10:2:46,327
37971,UGX,USD,2016-04-27 0:11:53,3352426
37972,JPY,CAD,2016-03-12 14:6:59,99183
37973,JPY,EUR,2016-05-10 6:27:18,34354
37974,UGX,USD,2016-01-24 15:13:35,720908
37975,USD,UGX,2016-04-23 1:57:33,761
37976,UGX,USD,2016-01-14 7:29:44,391972
37977,USD,JPY,2016-04-12 5:54:56,224
37978,EUR,UGX,2016-04-30 13:33:27,100
37979,USD,UGX,2016-05-03 5:31:16,477
37980,EUR,USD,2016-05-06 6:18:3,100
37981,GBP,UGX,2016-01-09 5:17:28,503
37982,USD,GBP,2016-04-11 5:11:24,393
37983,EUR,JPY,2016-04-04 21:16:53,100
37984,JPY,USD,2016-05-10 6:1:27,55894
37985,UGX,USD,2016-05-09 23:0:30,702902
37986,JPY,UGX,2016-03-21 3:33:49,103801
37987,USD,EUR,2016-02-11 19:21:22,390
37988,USD,UGX,2016-01-23 17:13:1,774
37989,EUR,JPY,2016-05-25 10:29:44,100
37990,UGX,USD,2016-01-24 5:5:37,3406961
37991,UGX,USD,2016-01-10 14:32:12,1735680
37992,JPY,UGX,2016-04-07 13:51:46,102614
37993,GBP,USD,2016-04-27 8:8:28,774
37994,USD,GBP,2016-01-27 17:3:45,279
37995,JPY,CAD,2016-01-15 21:9:50,63809
37996,UGX,USD,2016-02-17 14:19:58,2964073
37997,UGX,USD,2016-04-26 23:10:33,2158731
37998,EUR,CAD,2016-03-07 4:25:46,100
37999,UGX,USD,2016-01-13 22:1:58,2445736
38000,EUR,USD,2016-04-02 0:22:12,100
38001,USD,UGX,2016-01-17 18:57:57,481
38002,UGX,USD,2016-01-02 8:49:9,1448507
38003,GBP,USD,2016-04-22 5:16:35,825
38004,JPY,UGX,2016-02-17 23:56:25,106709
38005,EUR,JPY,2016-03-15 15:23:35,100
38006,USD,GBP,2016-01-22 1:9:26,337
38007,USD,EUR,2016-02-09 6:56:3,883
38008,UGX,USD,2016-01-05 10:36:51,850467
38009,JPY,UGX,2016-02-24 11:55:21,65853
38010,JPY,UGX,2016-02-29 4:44:49,18077
38011,EUR,UGX,2016-05-10 23:2:5,100
38012,GBP,UGX,2016-02-18 6:48:59,298
38013,EUR,UGX,2016-03-18 21:9:39,100
38014,USD,EUR,2016-05-19 11:23:42,704
38015,UGX,USD,2016-01-22 2:54:20,1053858
38016,USD,UGX,2016-02-11 0:43:41,427
38017,GBP,EUR,2016-02-03 1:41:22,769
38018,EUR,USD,2016-02-09 2:34:19,100
38019,EUR,UGX,2016-04-30 21:45:52,100
38020,UGX,USD,2016-02-07 9:2:41,1662823
38021,JPY,CAD,2016-05-07 6:38:25,86926
38022,GBP,EUR,2016-01-16 15:17:33,246
38023,EUR,UGX,2016-03-14 2:52:42,100
38024,JPY,CAD,2016-02-18 1:42:42,44148
38025,USD,EUR,2016-01-27 11:59:18,102
38026,EUR,UGX,2016-04-14 8:24:27,100
38027,USD,GBP,2016-01-24 10:52:39,173
38028,JPY,UGX,2016-03-26 12:0:16,76510
38029,EUR,UGX,2016-01-26 23:30:8,100
38030,JPY,UGX,2016-01-14 0:20:17,80565
38031,JPY,EUR,2016-04-13 8:39:57,50896
38032,JPY,USD,2016-01-30 12:11:44,92285
38033,USD,GBP,2016-02-05 6:10:27,909
38034,USD,JPY,2016-01-09 7:10:31,717
38035,UGX,USD,2016-04-24 23:50:33,578013
38036,UGX,USD,2016-04-06 11:51:16,3274697
38037,JPY,CAD,2016-02-21 2:24:55,18540
38038,USD,EUR,2016-04-09 19:36:32,978
38039,EUR,CAD,2016-05-13 13:39:9,100
38040,USD,EUR,2016-05-31 7:0:57,846
38041,USD,UGX,2016-02-19 12:24:27,252
38042,EUR,JPY,2016-04-25 5:14:30,100
38043,JPY,UGX,2016-04-21 5:6:35,83047
38044,JPY,EUR,2016-03-03 7:22:36,37987
38045,EUR,USD,2016-03-24 0:43:46,100
38046,USD,JPY,2016-05-13 17:56:9,589
38047,USD,EUR,2016-03-28 10:4:17,994
38048,USD,EUR,2016-03-11 12:44:49,154
38049,GBP,EUR,2016-05-01 20:14:50,121
38050,EUR,UGX,2016-02-28 16:51:20,100
38051,JPY,USD,2016-02-02 7:32:24,105209
38052,GBP,EUR,2016-02-03 8:36:56,602
38053,EUR,USD,2016-05-20 7:45:32,100
38054,EUR,CAD,2016-01-29 10:10:49,100
38055,EUR,USD,2016-01-14 11:47:52,100
38056,JPY,UGX,2016-03-09 20:21:50,30939
38057,USD,EUR,2016-04-29 0:46:25,357
38058,JPY,USD,2016-01-19 9:2:51,33183
38059,EUR,CAD,2016-02-09 22:57:31,100
38060,UGX,USD,2016-01-05 7:20:23,2643005
38061,GBP,USD,2016-03-08 19:44:7,283
38062,JPY,EUR,2016-04-05 22:7:5,100663
38063,UGX,USD,2016-01-12 9:35:22,1086142
38064,JPY,CAD,2016-03-08 17:8:2,29109
38065,GBP,JPY,2016-01-11 3:1:28,853
38066,JPY,USD,2016-04-21 21:31:30,71097
38067,UGX,USD,2016-05-27 11:25:28,3340668
38068,EUR,CAD,2016-03-14 18:57:39,100
38069,JPY,EUR,2016-02-02 9:26:34,46599
38070,JPY,CAD,2016-05-08 20:23:7,14450
38071,EUR,UGX,2016-03-17 10:42:39,100
38072,JPY,CAD,2016-02-24 14:43:5,98860
38073,UGX,USD,2016-02-22 17:48:38,1200257
38074,UGX,USD,2016-02-25 3:7:42,1476353
38075,GBP,JPY,2016-05-14 16:1:29,343
38076,UGX,USD,2016-03-11 14:26:39,418431
38077,JPY,CAD,2016-01-21 8:37:1,91040
38078,UGX,USD,2016-05-28 0:11:14,3263688
38079,GBP,USD,2016-05-02 18:44:10,271
38080,EUR,USD,2016-02-08 6:22:17,100
38081,GBP,UGX,2016-01-04 22:25:13,840
38082,JPY,CAD,2016-04-22 23:15:35,105862
38083,JPY,CAD,2016-05-17 17:14:26,29536
38084,JPY,UGX,2016-02-26 3:2:8,61189
38085,UGX,USD,2016-03-20 11:47:23,1163651
38086,GBP,EUR,2016-03-08 3:32:26,478
38087,USD,GBP,2016-01-30 13:12:11,568
38088,JPY,UGX,2016-04-29 6:0:52,74278
38089,UGX,USD,2016-03-13 21:49:23,2155171
38090,UGX,USD,2016-03-27 6:54:7,1251701
38091,JPY,UGX,2016-05-22 21:11:40,48437
38092,JPY,USD,2016-03-22 13:39:42,90936
38093,GBP,JPY,2016-01-12 23:50:42,133
38094,JPY,EUR,2016-04-09 5:15:48,23474
38095,JPY,UGX,2016-03-21 10:54:27,28662
38096,EUR,USD,2016-05-06 13:0:23,100
38097,UGX,USD,2016-02-19 21:16:17,2982698
38098,USD,GBP,2016-05-12 14:38:26,825
38099,JPY,EUR,2016-03-27 10:48:7,69856
38100,JPY,USD,2016-03-15 2:13:20,43762
38101,EUR,UGX,2016-01-26 16:21:20,100
38102,EUR,USD,2016-01-23 3:58:45,100
38103,USD,JPY,2016-04-17 18:26:54,700
38104,JPY,CAD,2016-04-08 13:49:55,89396
38105,USD,GBP,2016-05-05 13:30:49,269
38106,EUR,JPY,2016-01-05 17:35:12,100
38107,USD,EUR,2016-04-18 20:21:56,602
38108,EUR,UGX,2016-01-28 5:13:3,100
38109,EUR,UGX,2016-01-22 1:9:53,100
38110,GBP,UGX,2016-04-27 18:5:19,429
38111,GBP,JPY,2016-01-02 0:14:35,551
38112,GBP,JPY,2016-02-16 7:17:15,825
38113,JPY,USD,2016-02-02 9:18:56,53524
38114,EUR,JPY,2016-02-02 16:46:13,100
38115,GBP,JPY,2016-04-18 4:12:14,411
38116,EUR,CAD,2016-01-11 3:54:5,100
38117,GBP,JPY,2016-05-23 20:49:14,497
38118,UGX,USD,2016-02-10 9:6:4,1339338
38119,USD,UGX,2016-04-08 5:51:27,467
38120,USD,EUR,2016-05-10 15:3:55,545
38121,GBP,JPY,2016-01-07 2:31:49,954
38122,GBP,USD,2016-03-07 23:18:45,281
38123,GBP,JPY,2016-02-12 10:42:25,249
38124,EUR,USD,2016-01-30 17:53:16,100
38125,JPY,UGX,2016-05-28 18:10:50,17043
38126,UGX,USD,2016-03-01 5:36:4,1498446
38127,GBP,UGX,2016-03-12 6:16:25,204
38128,USD,UGX,2016-05-09 0:32:7,483
38129,GBP,EUR,2016-05-08 17:26:30,788
38130,UGX,USD,2016-03-05 9:53:34,1834542
38131,GBP,EUR,2016-05-16 13:29:25,199
38132,EUR,UGX,2016-03-03 6:22:34,100
38133,USD,JPY,2016-02-08 11:8:40,952
38134,JPY,UGX,2016-05-30 20:54:24,77074
38135,USD,UGX,2016-01-20 7:19:50,818
38136,EUR,JPY,2016-04-26 23:5:3,100
38137,JPY,EUR,2016-04-04 22:40:3,104199
38138,JPY,EUR,2016-05-08 16:28:51,98246
38139,USD,EUR,2016-03-07 9:17:4,420
38140,USD,GBP,2016-02-10 21:19:23,752
38141,USD,UGX,2016-02-09 18:46:20,222
38142,UGX,USD,2016-05-12 19:32:28,1669136
38143,JPY,UGX,2016-01-06 21:2:38,77616
38144,UGX,USD,2016-04-05 13:49:49,3125476
38145,JPY,EUR,2016-03-20 4:51:34,91220
38146,USD,EUR,2016-05-27 11:7:10,947
38147,EUR,UGX,2016-02-02 4:49:57,100
38148,USD,UGX,2016-01-21 9:5:21,667
38149,GBP,JPY,2016-05-03 7:50:59,523
38150,EUR,CAD,2016-05-21 1:40:40,100
38151,GBP,USD,2016-03-24 20:51:2,336
38152,GBP,USD,2016-01-29 22:0:55,308
38153,UGX,USD,2016-05-07 10:6:9,2971236
38154,EUR,JPY,2016-03-28 21:8:2,100
38155,GBP,UGX,2016-05-18 17:43:34,435
38156,UGX,USD,2016-04-14 22:23:2,1130709
38157,JPY,UGX,2016-05-05 12:32:39,41737
38158,GBP,USD,2016-01-04 16:22:17,664
38159,GBP,JPY,2016-01-29 13:9:47,194
38160,EUR,USD,2016-04-23 11:14:55,100
38161,GBP,EUR,2016-02-27 10:16:26,251
38162,JPY,EUR,2016-03-16 21:46:0,19277
38163,UGX,USD,2016-03-04 18:38:41,3402330
38164,GBP,JPY,2016-01-19 9:58:34,148
38165,EUR,UGX,2016-03-19 15:51:18,100
38166,USD,UGX,2016-04-08 18:6:54,969
38167,UGX,USD,2016-04-14 22:55:12,1057471
38168,GBP,USD,2016-04-11 21:5:46,577
38169,UGX,USD,2016-02-07 6:28:12,2483071
38170,JPY,USD,2016-01-08 17:49:17,64338
38171,JPY,USD,2016-04-12 7:21:59,61323
38172,UGX,USD,2016-05-08 9:44:51,1757438
38173,GBP,JPY,2016-03-19 17:51:44,398
38174,GBP,JPY,2016-01-03 14:57:7,458
38175,USD,GBP,2016-04-10 6:57:15,760
38176,EUR,USD,2016-01-21 21:24:50,100
38177,USD,UGX,2016-04-22 13:19:54,359
38178,GBP,UGX,2016-04-10 2:35:21,861
38179,USD,UGX,2016-02-23 21:39:47,311
38180,JPY,USD,2016-02-01 20:2:53,21787
38181,EUR,USD,2016-02-27 16:47:3,100
38182,EUR,UGX,2016-01-06 4:17:21,100
38183,USD,GBP,2016-01-03 6:32:48,718
38184,UGX,USD,2016-02-11 17:19:11,825320
38185,UGX,USD,2016-04-22 22:2:24,1436355
38186,USD,EUR,2016-04-23 9:30:17,999
38187,UGX,USD,2016-05-24 8:58:43,2979419
38188,UGX,USD,2016-04-28 2:42:31,985529
38189,UGX,USD,2016-03-18 12:19:11,3366547
38190,USD,EUR,2016-02-13 13:21:9,582
38191,GBP,EUR,2016-01-19 4:30:53,651
38192,UGX,USD,2016-02-22 2:1:50,1538662
38193,USD,UGX,2016-01-05 20:36:58,448
38194,USD,JPY,2016-02-27 22:55:12,249
38195,GBP,JPY,2016-03-17 9:50:30,533
38196,UGX,USD,2016-01-11 14:23:45,1016271
38197,EUR,JPY,2016-04-02 12:54:8,100
38198,JPY,UGX,2016-03-22 10:21:59,63347
38199,GBP,USD,2016-01-31 8:37:16,123
38200,JPY,USD,2016-02-05 5:51:28,72078
38201,EUR,CAD,2016-03-28 9:37:59,100
38202,USD,UGX,2016-03-02 10:41:45,132
38203,JPY,CAD,2016-05-20 6:55:59,44294
38204,GBP,USD,2016-01-06 7:5:7,545
38205,USD,EUR,2016-03-12 13:29:43,143
38206,JPY,CAD,2016-02-24 10:38:26,55100
38207,UGX,USD,2016-05-22 15:38:28,2930787
38208,EUR,JPY,2016-03-27 6:46:25,100
38209,USD,UGX,2016-05-21 19:9:38,356
38210,JPY,EUR,2016-04-06 3:4:43,25535
38211,JPY,USD,2016-01-09 20:55:49,26109
38212,JPY,UGX,2016-04-06 8:15:32,46185
38213,EUR,UGX,2016-02-16 19:35:22,100
38214,EUR,JPY,2016-01-28 15:59:22,100
38215,UGX,USD,2016-05-08 9:28:18,2349382
38216,GBP,EUR,2016-05-22 2:2:24,977
38217,EUR,JPY,2016-03-04 10:20:7,100
38218,EUR,JPY,2016-03-24 8:20:56,100
38219,EUR,JPY,2016-04-06 19:0:4,100
38220,EUR,JPY,2016-01-05 0:44:47,100
38221,EUR,CAD,2016-04-28 10:26:48,100
38222,GBP,UGX,2016-01-22 14:43:37,433
38223,JPY,EUR,2016-04-21 20:37:52,21459
38224,GBP,UGX,2016-05-04 16:12:17,374
38225,EUR,UGX,2016-02-02 15:42:43,100
38226,UGX,USD,2016-03-01 14:1:2,2187865
38227,UGX,USD,2016-01-06 23:31:8,1104064
38228,EUR,JPY,2016-05-16 5:55:3,100
38229,GBP,UGX,2016-05-10 1:24:51,235
38230,JPY,CAD,2016-02-24 19:52:25,94359
38231,GBP,USD,2016-02-12 10:20:57,452
38232,GBP,EUR,2016-04-30 7:45:31,228
38233,UGX,USD,2016-03-26 0:48:20,2974076
38234,JPY,CAD,2016-02-09 17:44:7,53096
38235,JPY,CAD,2016-04-06 20:11:32,44052
38236,USD,GBP,2016-04-30 12:17:32,959
38237,GBP,UGX,2016-02-09 6:2:15,308
38238,JPY,CAD,2016-01-31 6:55:17,70969
38239,GBP,EUR,2016-03-24 6:46:23,701
38240,JPY,CAD,2016-05-17 12:30:25,100849
38241,UGX,USD,2016-03-07 7:1:30,1947061
38242,GBP,USD,2016-03-19 4:48:19,758
38243,UGX,USD,2016-01-30 23:41:56,1797647
38244,UGX,USD,2016-01-01 20:52:3,2345283
38245,GBP,EUR,2016-03-05 0:44:2,375
38246,JPY,UGX,2016-04-23 15:41:21,80633
38247,UGX,USD,2016-05-07 19:22:25,1932673
38248,USD,UGX,2016-04-23 11:30:55,147
38249,EUR,UGX,2016-01-03 6:28:20,100
38250,JPY,EUR,2016-05-21 15:41:20,92593
38251,USD,JPY,2016-02-16 16:43:13,769
38252,JPY,CAD,2016-02-28 10:41:9,38975
38253,UGX,USD,2016-03-26 16:10:52,2517106
38254,EUR,UGX,2016-01-26 14:59:39,100
38255,EUR,UGX,2016-05-05 10:48:13,100
38256,UGX,USD,2016-03-12 21:5:19,450301
38257,UGX,USD,2016-03-14 6:32:13,1023707
38258,EUR,UGX,2016-03-30 16:42:13,100
38259,UGX,USD,2016-04-19 12:49:42,385678
38260,UGX,USD,2016-02-10 20:16:2,3339758
38261,USD,UGX,2016-01-26 6:20:57,433
38262,EUR,USD,2016-03-17 18:22:35,100
38263,JPY,EUR,2016-02-01 13:4:25,96335
38264,UGX,USD,2016-05-13 1:24:26,2128117
38265,GBP,JPY,2016-03-29 3:12:39,316
38266,USD,UGX,2016-03-01 0:38:50,110
38267,JPY,USD,2016-01-19 11:7:52,80986
38268,EUR,CAD,2016-01-30 6:16:12,100
38269,EUR,USD,2016-01-07 2:20:50,100
38270,GBP,EUR,2016-01-11 12:55:9,196
38271,GBP,JPY,2016-05-01 9:45:2,322
38272,GBP,UGX,2016-03-11 11:2:11,840
38273,JPY,CAD,2016-04-19 0:55:59,75305
38274,JPY,USD,2016-03-12 17:55:32,74425
38275,USD,JPY,2016-01-08 0:2:20,954
38276,EUR,CAD,2016-01-29 6:45:34,100
38277,USD,GBP,2016-02-11 1:0:40,192
38278,USD,EUR,2016-02-13 16:48:46,969
38279,JPY,CAD,2016-05-01 8:31:37,64539
38280,USD,UGX,2016-02-15 12:34:18,653
38281,UGX,USD,2016-04-15 7:8:24,403361
38282,USD,EUR,2016-05-15 15:25:6,563
38283,GBP,EUR,2016-02-05 19:17:38,465
38284,GBP,UGX,2016-03-12 11:16:4,964
38285,EUR,USD,2016-01-08 13:10:31,100
38286,UGX,USD,2016-02-29 21:55:49,1829184
38287,GBP,UGX,2016-05-22 21:44:34,990
38288,GBP,UGX,2016-01-17 19:56:57,148
38289,EUR,JPY,2016-03-21 5:40:45,100
38290,EUR,USD,2016-04-09 19:54:21,100
38291,UGX,USD,2016-03-09 2:32:20,2222265
38292,UGX,USD,2016-03-11 7:14:7,2239293
38293,JPY,CAD,2016-03-18 7:25:8,100304
38294,UGX,USD,2016-05-12 12:55:10,3337317
38295,JPY,EUR,2016-05-07 10:50:1,93918
38296,EUR,JPY,2016-02-13 19:21:28,100
38297,GBP,USD,2016-02-08 5:44:5,834
38298,USD,EUR,2016-05-20 15:30:22,714
38299,UGX,USD,2016-02-03 22:36:39,2727182
38300,USD,EUR,2016-02-07 4:17:36,578
38301,USD,GBP,2016-03-28 6:40:8,715
38302,EUR,CAD,2016-01-17 8:2:12,100
38303,USD,GBP,2016-04-07 17:35:1,557
38304,JPY,USD,2016-05-02 17:28:2,64025
38305,USD,UGX,2016-04-22 20:5:0,836
38306,GBP,USD,2016-04-03 10:5:44,566
38307,USD,GBP,2016-03-19 13:19:42,938
38308,GBP,JPY,2016-02-24 21:12:59,939
38309,JPY,CAD,2016-01-28 16:52:38,85373
38310,GBP,EUR,2016-04-27 19:14:25,561
38311,USD,JPY,2016-04-12 6:4:33,575
38312,USD,EUR,2016-02-11 13:6:59,795
38313,UGX,USD,2016-04-26 3:23:5,974393
38314,EUR,JPY,2016-03-11 9:58:55,100
38315,EUR,JPY,2016-04-05 9:29:6,100
38316,EUR,JPY,2016-05-25 23:14:11,100
38317,GBP,EUR,2016-04-28 14:55:38,660
38318,USD,UGX,2016-04-22 16:18:12,684
38319,JPY,CAD,2016-05-13 6:18:45,56402
38320,UGX,USD,2016-01-30 19:37:56,1577252
38321,USD,EUR,2016-01-19 1:15:15,742
38322,JPY,CAD,2016-05-13 5:33:24,57470
38323,EUR,USD,2016-01-17 19:14:53,100
38324,EUR,JPY,2016-05-26 14:6:25,100
38325,EUR,CAD,2016-05-29 8:19:41,100
38326,USD,JPY,2016-03-10 23:6:44,903
38327,EUR,USD,2016-01-19 17:5:33,100
38328,GBP,UGX,2016-05-05 1:45:47,191
38329,JPY,USD,2016-03-24 13:6:58,105149
38330,UGX,USD,2016-01-06 2:6:40,1494809
38331,EUR,JPY,2016-01-27 5:23:52,100
38332,GBP,USD,2016-03-02 6:27:46,174
38333,EUR,UGX,2016-02-25 8:41:21,100
38334,UGX,USD,2016-02-07 15:8:11,1826582
